,Tweet ID,Tweet Time,Favorite Count,Tweet Text,Name,Tweets Ago,compound,positive,neutral,negative
0,1264224821493157890,2020-05-23 16:01:00,29,"#FindingDory = perfect weekend film!   🙌🐠

6.20pm | @BBCOne &amp; @BBCiPlayer.

👉 https://t.co/epX87pTvAr https://t.co/cshunjl5Kx",BBC,0,0.6114,0.174,0.826,0.0
1,1264209722007343104,2020-05-23 15:01:00,63,"We hope this brings you some much needed tranquility. 😌

This is the Mindful Mix with David Attenborough. 🍃

Listen on @BBCSounds. 🎧
https://t.co/yODWwxQ2Zr",BBC,1,0.8074,0.249,0.751,0.0
2,1264179523194703872,2020-05-23 13:01:00,32,"""If any good can come of me sharing my experience, I hope it's that it encourages more men to be vocal and not keep their feelings bottled up.""

@professorgreen: Suicide and Me | Via @bbcthree.

https://t.co/rWxWBp4huj",BBC,2,0.7184,0.245,0.66,0.096
3,1264176066379296768,2020-05-23 12:47:16,0,"RT @BBCTheOneShow: In support of #MentalHealthAwarenessWeek @professorgreen, @craigdavid, @jamesarthur23 and @snowpatrol's Gary Lightbody t…",BBC,3,0.4019,0.172,0.828,0.0
4,1264164423763025920,2020-05-23 12:01:00,43,"Israeli investors develop face mask with remote-controlled mouth hole.
https://t.co/NHFpQqUvk5",BBC,4,0.0,0.0,1.0,0.0
5,1264149323966636034,2020-05-23 11:01:00,53,"The Duke of Cambridge, Gareth Southgate and this team of football royalty kick off an important discussion on men’s mental health. 

#ARoyalTeamTalk is streaming now on @BBCiPlayer.
https://t.co/QVQVq1sLVz",BBC,5,0.2023,0.062,0.938,0.0
6,1264125919616094209,2020-05-23 09:28:00,50,"Who haven't we heard from yet on Coronavirus? Oh right, Philomena Cunk! 

@charltonbrooker's #AntiviralWipe is streaming now on @BBCiPlayer.
https://t.co/lr0VXkNMAN",BBC,6,0.0,0.0,1.0,0.0
7,1263907732387553281,2020-05-22 19:01:00,74,"Tonight chatting to #GrahamNorton...

✨ @katyperry!
✨@SteveCarell!
✨Dakota Johnson!
✨Alan Carr (@chattyman)!
✨Music from @johnlegend!

#TheGNShow | 10:45pm | @BBCOne &amp; @BBCiPlayer.

👉 https://t.co/Ep9GopYOdP https://t.co/MeYjlSM8zf",BBC,7,0.5374,0.114,0.886,0.0
8,1263907732299624455,2020-05-22 19:01:00,86,"Piglet rescue! 😭❤️

Roaming In The Wild is streaming now on @bbciplayer.

Via @bbcthesocial.

https://t.co/CTXCTkeqBX",BBC,8,0.126,0.152,0.718,0.131
9,1263862433891807232,2020-05-22 16:01:00,29,"Here is @matthaig1's simple piece of advice for better #MentalHealth.

What's your simple tip?
https://t.co/toSiVTl3bX",BBC,9,0.4404,0.172,0.828,0.0
10,1263861765319819266,2020-05-22 15:58:20,0,"RT @bbcouch: Ouch favourites @MarkOneinFour and @ms_molly_vog bare all in this mental health special of #OuchCabinFever

When the world wen…",BBC,10,0.4019,0.124,0.876,0.0
11,1263854083292762112,2020-05-22 15:27:49,0,"RT @BBCR1: Here's how the #BigWeekend Headliner and Radio 1 stages are looking for Saturday 23rd and Sunday 24th May! 😍

Check out set-time…",BBC,11,0.5093,0.112,0.888,0.0
12,1263833003865841671,2020-05-22 14:04:03,10,Find out more about the BBC's focus on mental health this May: https://t.co/9Z8jrQrIck,BBC,12,0.0,0.0,1.0,0.0
13,1263832234928173060,2020-05-22 14:01:00,19,"If you're finding lockdown tough because you live alone, Tobi Green Adenowo (@ToughCookieTee) has some tips to make it easier. 

@OpenUniversity #MentalHealth https://t.co/Rh62116ZOi",BBC,13,0.0772,0.106,0.76,0.133
14,1263824036930387968,2020-05-22 13:28:25,0,"RT @bbcworldservice: Dressing up for Eid needn’t be stopped by lockdown – here are @theswolearab, Fatima and Hira with their style tips htt…",BBC,14,-0.2263,0.0,0.921,0.079
15,1263814756454064128,2020-05-22 12:51:33,0,"RT @HackerTDog: GET THE #FridayFeeling BY WATCHING ME MAKE LOADS OF CELEBRITIES LOL OUT LOUD. WATCH MY NEW FILM HERE:
https://t.co/Bq7cRYke…",BBC,15,0.5473,0.15,0.85,0.0
16,1263808259653341186,2020-05-22 12:25:44,0,"RT @bbcpress: New comedy series #Staged, starring #DavidTennant and @MichaelSheen, is coming to @BBCOne in June. Here's a little taster of…",BBC,16,0.3612,0.111,0.889,0.0
17,1263786936055054336,2020-05-22 11:01:00,23,"With fashion weeks going digital because of Covid-19, 3D artists are being hired to create virtual clothes, and even models.  👗👔

https://t.co/gD0faZhV0c",BBC,17,0.2732,0.087,0.913,0.0
18,1263763123993010176,2020-05-22 09:26:23,13,"For details of organisations which offer advice and support with mental health, go online to https://t.co/rWDj404Gvz",BBC,18,0.4019,0.153,0.847,0.0
19,1263760948176867330,2020-05-22 09:17:44,9,More information about the range of programming about mental health across the BBC can be found here https://t.co/U3LM36WRcU,BBC,19,0.0,0.0,1.0,0.0
20,1263759477930627072,2020-05-22 09:11:53,11,Find out more about the BBC's focus on mental health this May: https://t.co/9Z8jrQrIck,BBC,20,0.0,0.0,1.0,0.0
21,1263752945679708161,2020-05-22 08:45:56,14,"For details of organisations which offer advice and support with mental health, go online to https://t.co/rWDj404Gvz",BBC,21,0.4019,0.153,0.847,0.0
22,1263744350930055169,2020-05-22 08:11:47,9,"For details of organisations which offer advice and support with mental health, go online to https://t.co/LYeKPCdUPk",BBC,22,0.4019,0.153,0.847,0.0
23,1263741637672361987,2020-05-22 08:01:00,143,"‘I’d describe it like the reactions inside the sun.’

This is what it's like to live with severe anxiety.

#MentalHealth @BBC_Teach

https://t.co/0JJVFa2Skp",BBC,23,0.1779,0.183,0.659,0.158
24,1263620841679405056,2020-05-22 00:01:00,247,"Three very powerful and personal stories about #MentalHealth - all streaming now on @bbciplayer.

Nadiya: Anxiety and Me 

David Harewood: Psychosis and Me

Alastair Campbell: Depression and Me 

@BegumNadiya @DavidHarewood @campbellclaret
https://t.co/WwVplYYHV4",BBC,24,-0.3197,0.082,0.773,0.144
25,1263567742776406016,2020-05-21 20:30:00,489,".@JasonManford gives us his words of wisdom on mental health during lockdown, and the power of laughter ❤️ https://t.co/Imno3mD6kx",BBC,25,0.765,0.268,0.732,0.0
26,1263545668511170562,2020-05-21 19:02:17,10,"For details of organisations which offer advice and support with mental health, go online to https://t.co/rWDj404Gvz",BBC,26,0.4019,0.153,0.847,0.0
27,1263545344404660225,2020-05-21 19:01:00,31,"This scene where Marianne and Connell finally address their class difference and how it's affected their relationship is so important.

#NormalPeople | @bbcthree.
https://t.co/bCOZ75d8Ph",BBC,27,0.1941,0.091,0.847,0.062
28,1263530244826378242,2020-05-21 18:01:00,30,"Comedian @ItsTonySlattery meets experts to explore his psychological problems, finding out if he is definitely bipolar, confronting addiction and opening up about a childhood trauma.

What's the Matter with Tony Slattery? | 9pm | @BBCTwo &amp; @BBCiPlayer.

👉 https://t.co/Bcrz7CrpFA https://t.co/2lXPXK5Id9",BBC,28,-0.1779,0.127,0.733,0.141
29,1263504882029518849,2020-05-21 16:20:13,22,"To mark International Diversity Day, the BBC Director-General Tony Hall and UN Deputy Secretary-General Amina J Mohammed are holding an hour-long LinkedIn conversation about inclusion. Follow along live 👉 https://t.co/fGISaNtpOE https://t.co/bvTJLyvTTe",BBC,29,0.0,0.0,1.0,0.0
30,1263500045900550144,2020-05-21 16:01:00,14,"Another #ThisCountry deleted scene from @bbcthree: more of Mandy's stories.  🙌📚
https://t.co/s7D6Sc4Jpt",BBC,30,0.0,0.0,1.0,0.0
31,1263495231464509440,2020-05-21 15:41:52,0,RT @HackerTDog: YOU ARE ALL INVITED TO PLAY MY QUIZ AT 7.30PM LIVE TONIGHT ON MY YOUTUBE CHANNEL! GO AND SUBSCRIBE TO ME https://t.co/kFDPk…,BBC,31,0.5307,0.13,0.87,0.0
32,1263471413010333696,2020-05-21 14:07:13,7,⁣More information about the range of programming about mental health across the BBC can be found here https://t.co/U3LM36WRcU,BBC,32,0.0,0.0,1.0,0.0
33,1263471293380378630,2020-05-21 14:06:45,61,"Social media can be helpful and informative during lockdown - but it can also be overwhelming.

@naomishimada
 has some tips on how to use it in a healthy way.

@OpenUniversity #MentalHealth https://t.co/xrVTNehGTX",BBC,33,0.6652,0.154,0.846,0.0
34,1263446748359467008,2020-05-21 12:29:13,5,"For details of organisations which offer advice and support with mental health, go online to https://t.co/rWDj404Gvz",BBC,34,0.4019,0.153,0.847,0.0
35,1263446700863172609,2020-05-21 12:29:01,18,Nadiya: Anxiety and Me is streaming now on @BBCiPlayer. https://t.co/cizeDDzBYx,BBC,35,-0.1779,0.0,0.841,0.159
36,1263439647880904705,2020-05-21 12:01:00,90,"Nadiya Hussain explains how severe anxiety affects her life.
 
@BegumNadiya #MentalHealth
https://t.co/BTZnT3dEQY",BBC,36,-0.5106,0.0,0.699,0.301
37,1263428024084631553,2020-05-21 11:14:48,0,RT @bbcpress: The BBC’s Director of Creative Diversity @JuneSarpong has committed to hardwire diversity and inclusion throughout the BBC -…,BBC,37,0.6124,0.217,0.783,0.0
38,1263419912019681282,2020-05-21 10:42:34,0,"RT @BBCSport: 💪 Want to get fit and need some structure to help you? 🗓

📲 #Couchto5K is the app for you ➡ https://t.co/z3IGRWqgYv https://t…",BBC,38,0.6705,0.188,0.812,0.0
39,1263419764111785984,2020-05-21 10:41:59,0,"RT @cbbc: It's #MentalHealthAwarenessWeek2020 and there is no better time to be kind to yourself and others 🥰 #BeKind #BBCOwnIt 
@JoeTasker…",BBC,39,0.6116,0.208,0.714,0.078
40,1263396193733955584,2020-05-21 09:08:20,0,"RT @BBC6Music: As premiered by @ChrisHawkinsuk...

Composer and producer @ErlandCooper explains how he used 6 Music listeners' sounds of ch…",BBC,40,0.0,0.0,1.0,0.0
41,1263379249974489089,2020-05-21 08:01:00,617,"Love this!  😍 8-year-old @KatyPerry fan Charlotte gets the surprise of her life when her substitute teacher is... ACTUAL KATY PERRY! 🤩
https://t.co/dKRq80ifGI",BBC,41,0.9039,0.356,0.644,0.0
42,1263348146974986240,2020-05-21 05:57:24,127,"What’s your mental health tip?

🧠 Mental health campaigner @matthaig1 joins @ChrisHawkinsUK this morning to kick off a day that’s all about #mentalhealth, music, self-care, and kindness.

https://t.co/toSiVTl3bX",BBC,42,0.4588,0.1,0.9,0.0
43,1263181007357968384,2020-05-20 18:53:15,5,"For details of organisations which offer advice and support with mental health, go online to https://t.co/rWDj404Gvz",BBC,43,0.4019,0.153,0.847,0.0
44,1263167856956411904,2020-05-20 18:01:00,50,".@DavidHarewood revisits a psychotic episode which saw him restrained by six police officers and sedated by hospital staff.
https://t.co/HEGRZJ6aDU",BBC,44,0.0,0.0,1.0,0.0
45,1263137658232070145,2020-05-20 16:01:00,41,"As our lives get more complicated, simple things become more precious. 💙 

@BelugaLagoon #MentalHealth
https://t.co/GePHVoevCo",BBC,45,0.6115,0.21,0.79,0.0
46,1263107674511757316,2020-05-20 14:01:51,9,More information about the range of programming about mental health across the BBC: https://t.co/9Z8jrQrIck,BBC,46,0.0,0.0,1.0,0.0
47,1263107459138433030,2020-05-20 14:01:00,31,"Whether you’ve been together for 8 weeks or 8 years, every relationship's under pressure in lockdown.

Relationship therapist @KateMoylePsyc gives advice on how to keep the love alive.  ❤️

@OpenUniversity #MentalHealth https://t.co/fD2Vexnher",BBC,47,0.6808,0.174,0.769,0.056
48,1263093923901210624,2020-05-20 13:07:13,0,"RT @bbcthree: Roses are red, #ThisCountry is great
We liked this joke so much we made eight https://t.co/MAldf6mtRP",BBC,48,0.8555,0.385,0.615,0.0
49,1263077260061532161,2020-05-20 12:01:00,32,"These scientists are working hard to develop a safe vaccine for COVID-19.

Coronavirus: A #Horizon Special - Part 2 is streaming now on @BBCiPlayer. https://t.co/8xj6s7uSmD",BBC,49,0.6369,0.193,0.759,0.048
50,1263050779079958528,2020-05-20 10:15:46,0,"RT @bbcpress: Want to watch and listen to your favourite BBC programmes with your friends and family? @BBCRD have created #BBCTogether, all…",BBC,50,0.6597,0.252,0.748,0.0
51,1263034684302331904,2020-05-20 09:11:49,148,"Congratulations to @captaintommoore, who will soon be #SirCaptainTom!

It's been announced that he is to be knighted after raising over £30 million for the #NHS. 👏
https://t.co/0HpRGJ7cLf",BBC,51,0.636,0.134,0.866,0.0
52,1263029622851198976,2020-05-20 08:51:42,14,"For details of organisations which offer advice and support with mental health, go online to https://t.co/rWDj404Gvz",BBC,52,0.4019,0.153,0.847,0.0
53,1263016862406737921,2020-05-20 08:01:00,282,"Why do some people get depressed?

The jam jar analogy is a helpful way of understanding why some people suffer from mental illness.

Alastair Campbell: Depression and Me | 11:30pm | @BBCTwo &amp; 
@BBCiPlayer.

@campbellclaret
https://t.co/nKS2WTmxVD",BBC,53,-0.886,0.06,0.66,0.281
54,1263012331732131840,2020-05-20 07:43:00,33,"Which record always soothes you?

@bbc6music asked some of their favourite acts this very question. Listen to Handpicked, The Morning After Mix, All Day Chill and more 
@bbcsounds

 🧠🎧 https://t.co/K9pG21qchR… | #mentalhealth https://t.co/0B6SetKBXG",BBC,54,0.0,0.0,1.0,0.0
55,1262820569130708992,2020-05-19 19:01:00,120,"In Part 2 of the #Horizon Coronavirus Specials, @DoctorChrisVT, @FryRsquared and Dr Michael Mosley examine the latest research and explore some of the big pandemic questions. 

9pm | @bbctwo &amp; @bbciplayer.

👉 https://t.co/FenscIPeIw https://t.co/IFCsLHxQGu",BBC,55,0.0,0.0,1.0,0.0
56,1262790369848127489,2020-05-19 17:01:00,208,"This is what kids in 1986 thought the year 2020 would be like... accurate?  🤔
https://t.co/bFIdDYdqxS",BBC,56,0.3612,0.135,0.865,0.0
57,1262781031444287496,2020-05-19 16:23:53,0,"RT @BBC6Music: Which record always soothes you?

We asked a few of our favourite acts this very question. Listen to Handpicked, The Morning…",BBC,57,0.0,0.0,1.0,0.0
58,1262775680363831301,2020-05-19 16:02:38,8,"For details of organisations which offer advice and support with mental health, go online to https://t.co/rWDj404Gvz",BBC,58,0.4019,0.153,0.847,0.0
59,1262775270190321666,2020-05-19 16:01:00,48,"""The reason we're here is that we've both come close to killing ourselves"". 

@ChrisGPackham met Joe Harkness to talk about how nature helped to save them from depression.

#MentalHealth
https://t.co/ADob43sQsH",BBC,59,-0.7096,0.084,0.705,0.211
60,1262747006268633092,2020-05-19 14:08:41,349,".@MicahRichards talks about why speaking about your feelings is a strength, not a weakness. 

@OpenUniversity #MentalHealth https://t.co/yFg6QtOgFo",BBC,60,0.6738,0.269,0.731,0.0
61,1262731824993796098,2020-05-19 13:08:22,0,RT @bbcpress: This Thursday join the BBC and @UN for the #CreativeDiversity Dialogue to mark #InternationalDiversityDay on @LinkedIn Live w…,BBC,61,0.296,0.104,0.896,0.0
62,1262703670858309636,2020-05-19 11:16:29,0,"RT @bbcpress: #TheNest is the biggest new BBC drama of the year so far, averaging 9m viewers. See what you're missing on @BBCiPlayer: https…",BBC,62,-0.296,0.0,0.913,0.087
63,1262699772646813696,2020-05-19 11:01:00,48,"No primates have gone extinct in the last 100 years... but that could change.

#Primates is streaming now on @BBCiPlayer.
https://t.co/LkdJYwXGw7",BBC,63,-0.1531,0.0,0.926,0.074
64,1262661441783574528,2020-05-19 08:28:41,0,"RT @bbcbitesize: This week is #MentalHealthAwarenessWeek and the theme this year is #kindness👫💛

Now more than ever, being kind to our frie…",BBC,64,0.7506,0.192,0.808,0.0
65,1262661163558621185,2020-05-19 08:27:35,0,"RT @bbcbitesize: Morning team ⛅️

📺 Today's subjects for #BBCBitesizeDaily from 9am on BBCiPlayer and Red Button 👉 https://t.co/zZOO8l1o53…",BBC,65,0.0,0.0,1.0,0.0
66,1262661072319889408,2020-05-19 08:27:13,0,"RT @BBCWomansHour: Kindness and #MentalHealthAwarenessWeek 🎧 ▶ Lucy Thorpe, Head of Policy @mentalhealth on changing society for the better…",BBC,66,0.6597,0.231,0.769,0.0
67,1262654474394300416,2020-05-19 08:01:00,112,"""The person that I'm bringing in today lives with anxiety.""

How a teacher surprised his class by opening up about his #MentalHealth. 

https://t.co/3uggzP5Mw0",BBC,67,0.0516,0.077,0.854,0.069
68,1262428598935465988,2020-05-18 17:03:27,19,"For details of organisations which offer advice and support with mental health, go online to https://t.co/rWDj404Gvz",BBC,68,0.4019,0.153,0.847,0.0
69,1262428390847586307,2020-05-18 17:02:37,56,"Mental health issues can affect any one of us.

For a range of programmes to help start your conversation go to @BBCiPlayer. https://t.co/I399sIg7gr

#MentalHealth https://t.co/rDKGmFx8Cv",BBC,69,0.4019,0.101,0.899,0.0
70,1262382683214286849,2020-05-18 14:01:00,244,"What is toxic productivity? @Dr_Julie_Smith is here to give you the lowdown on this lockdown phenomenon.
 
#MentalHealth @openuniversity https://t.co/8Y7He1Xs2J",BBC,70,-0.2023,0.0,0.909,0.091
71,1262374248032731136,2020-05-18 13:27:29,38,"Cereal bar massage technician = new dream job! 🥣

#InsideTheFactory

https://t.co/55Gp0EDlvW",BBC,71,0.3164,0.16,0.84,0.0
72,1262367335697940480,2020-05-18 13:00:01,557,"Ian Fletcher, BBC Head of Values (@hughbon), with support from the @BBCCO, gives a one-off address from his lockdown home executive office - the only place to be going forward.

Music arr. @sutherlandgavin

 #W1A #LockdownListening https://t.co/lLpMSIqL4j",BBC,72,0.6597,0.137,0.863,0.0
73,1262352484158320640,2020-05-18 12:01:00,37,"#MentalHealth conditions often have invisible symptoms. Can VR help people express what's going on inside their heads, for real?

Watch My Mental Health in VR on @bbcthree.

https://t.co/TZFbd3zXSh",BBC,73,0.4019,0.091,0.909,0.0
74,1262352469755035649,2020-05-18 12:00:56,24,@ITV @Channel4 @bbcthree @skytv @channel5_tv @davechannel @ComedyCentralUK @MTVUK @UKTV Sending virtual hugs 🤗 https://t.co/WaxCsGhWTq,BBC,74,0.7184,0.316,0.684,0.0
75,1262323961666375680,2020-05-18 10:07:39,92,"“You are not alone.”

Radio stations across the UK have joined together for the #MentalHealthMinute - featuring The Duke and Duchess of Cambridge, @anthonyfjoshua, @DUALIPA, David Tennant, and @HKane.

#MentalHealth 
https://t.co/y5eAsmwUVL",BBC,75,0.0,0.0,1.0,0.0
76,1262292086319022082,2020-05-18 08:01:00,35,"❤️ @mescal_paul: ""Say that you love them, listen and be joyous in their company."" 

If you're Obsessed with #NormalPeople on @BBCiPlayer, then this podcast on 
@BBCSounds is for you. 🎧
https://t.co/1jEesAadzq",BBC,76,0.8225,0.213,0.744,0.044
77,1262291448814284800,2020-05-18 07:58:28,0,"RT @bbcbitesize: Tomorrow is the start of #MentalHealthAwarenessWeek 2020 and this year it's all about #Kindness 🧡

Here is your 7 day chal…",BBC,77,0.4588,0.115,0.885,0.0
78,1262290321720868864,2020-05-18 07:53:59,45,"Want to get fit during lockdown? #CouchTo5K could be for you.

🏃‍♀️The app will get you running 5K in nine weeks (even if you've never run before)
🏅Olympic gold medalist Michael Johnson could even be your coach!

https://t.co/V3c13mWV6Z",BBC,78,0.4753,0.093,0.907,0.0
79,1262277029422084096,2020-05-18 07:01:10,0,"RT @bbcarts: Thank you for coming to #WoWxBBC and for your enthusiasm. We hope you leave the virtual festival inquisitive, inspired and gal…",BBC,79,0.9349,0.488,0.476,0.036
80,1262095319858204672,2020-05-17 18:59:07,33,If you want to keep the #Eurovision fun going - you need to watch The A-Z of Eurovision with @rylan on @bbciplayer! 🙌⁣ https://t.co/vBDfMwej5X,BBC,80,0.5983,0.175,0.825,0.0
81,1262005196223201280,2020-05-17 13:01:00,32,"Every #Eurovision winner of the past 25 years! Which is your favourite..? 🤔✨

#Eurovision2020 

https://t.co/u2eeQL8UCx",BBC,81,0.75,0.299,0.701,0.0
82,1262005195824742400,2020-05-17 13:01:00,30,"""The chain will always be more popular than I am."" 😂

@bbcthree's #NormalPeople star @mescal_paul tells @BBCR1 about #ConnellsChain... ⛓
https://t.co/xPfh6ztj3n",BBC,82,0.7178,0.224,0.714,0.062
83,1261959897274605568,2020-05-17 10:01:00,25,"There's lots more deleted #ThisCountry scene on their way from @bbcthree... 

Here's one: Kurtan shows Kerry and the vicar his new flat.

https://t.co/wCvDXRkpgm",BBC,83,0.0,0.0,1.0,0.0
84,1261718305410297857,2020-05-16 18:01:00,30,"#Eurovision: Europe Shine a Light celebrates all 41 songs that would have competed in the #Eurovision2020 contest. ✨

8pm | @bbcone &amp; @BBCiPlayer

👉 https://t.co/9bhx149UYj https://t.co/bjEHWPNhZe",BBC,84,0.7184,0.182,0.818,0.0
85,1261688106845179906,2020-05-16 16:01:00,12,"#Eurovision2020 may not be going ahead as planned tonight - but @grahnort will give viewers the chance to vote for their all-time favourite #Eurovision song!

6:25pm | @bbcone &amp; @BBCiPlayer.

👉 https://t.co/TBsKt4BM58 https://t.co/jUsHNMCmiE",BBC,85,0.4199,0.074,0.926,0.0
86,1261657661562593280,2020-05-16 14:00:01,380,"Join HRH The Duke of Cambridge as he aims to break the stigma around men's mental health.

#FootballPrinceWilliamAndOurMentalHealth | BBC One | Thursday 28th May, 8.05pm https://t.co/dD07WgLlp9",BBC,86,0.296,0.078,0.922,0.0
87,1261612609066786816,2020-05-16 11:01:00,50,"What’s the point of noses? 👃
https://t.co/OpTlYow0AA",BBC,87,0.0,0.0,1.0,0.0
88,1261597509643759616,2020-05-16 10:01:00,13,"How well do you know your 90s #Eurovision trivia? Take the quiz from @bbcradio2!  🕺🎶

👉 https://t.co/ennQoFUY6z https://t.co/1snG9TaY0a",BBC,88,0.3382,0.094,0.906,0.0
89,1261561818222379008,2020-05-16 07:39:10,0,RT @bbcarts: Enjoy a Saturday morning stretch and ease into the #WOWxBBC Festival with basketball player and spoken word poet @AsmaElbadawi…,BBC,89,0.836,0.331,0.669,0.0
90,1261561804712542209,2020-05-16 07:39:07,0,"RT @bbceurovision: REST OF WORLD: SATURDAY

EUROPE AND AUSTRALIA: https://t.co/Tgz3Dku91B",BBC,90,0.0,0.0,1.0,0.0
91,1261558584392986626,2020-05-16 07:26:19,48,"It's the #WOWxBBC Festival this weekend. And the line-up is incredible. 

Today @JuliaGillard on leadership, @gemcairn exploring big ideas, @seyiakiwowo on making the web work for women and much more. See more on @bbcarts.

https://t.co/9WeyAQk5un https://t.co/xoDHnJeGd3",BBC,91,0.4939,0.084,0.916,0.0
92,1261371017106202624,2020-05-15 19:01:00,52,"It's another all-star lineup on @grahnort's sofa tonight!

✨Will Ferrell
✨@mermhart
✨@MarkRuffalo
✨@mescal_paul
✨@DaisyEdgarJones
✨Music from @theebillyporter

The #GrahamNorton Show | 10:45pm | @bbcone &amp; @BBCiPlayer.

👉https://t.co/rYWSI2DLna",BBC,92,0.0,0.0,1.0,0.0
93,1261355917657997313,2020-05-15 18:01:00,15,"Brand new #LaterJools starts tonight!  🙌

Jools chats to @QueensChristine from her base in Paris, and singer-songwriter @lauramarlinghq performs a song from her home. 

@BBCLater | 10pm | @BBCTwo &amp; @BBCiPlayer.

👉 https://t.co/v5KeT1tbCb https://t.co/rIAnc6NUBv",BBC,93,0.0,0.0,1.0,0.0
94,1261347208718192641,2020-05-15 17:26:23,0,"RT @BBCLater: ""If I'm brutally honest with you, this is my favourite performance ever done on TV by any artist...""

High praise from @Queen…",BBC,94,0.4404,0.216,0.658,0.125
95,1261346785605242880,2020-05-15 17:24:43,7,#HealthCheckUKLive is streaming now on @bbciplayer.    https://t.co/f7VedVNpQK,BBC,95,0.0,0.0,1.0,0.0
96,1261346620144324609,2020-05-15 17:24:03,20,"With gyms closed, and heavy items like dumbbells difficult to get delivered - @russell_kane has a great tip for keeping strong in lockdown. 💪👏

#HealthCheckUKLive https://t.co/MjgTHwf5ls",BBC,96,0.802,0.263,0.638,0.098
97,1261309532384493569,2020-05-15 14:56:41,0,RT @BBCTheOneShow: .@normalpeoplebbc's @daisyedgarjones and @mescal_paul will be on the show on Monday and we want to ask them your Normal…,BBC,97,0.0772,0.061,0.939,0.0
98,1261297078988349446,2020-05-15 14:07:12,0,"RT @HackerTDog: Do you miss Iain and Hacker? Well, we were reunited for one night only cockers. See the whole shambolic film here:
https://…",BBC,98,0.128,0.082,0.856,0.062
99,1261250221222182913,2020-05-15 11:01:00,195,"It may seem simple, but there are important things to remember about safely putting on and taking off a face covering.

👉 https://t.co/ZtFD465TH6 https://t.co/yi12IUOP8c",BBC,99,0.7579,0.206,0.794,0.0
100,1264264837082894338,2020-05-23 18:40:00,50,Navajo Nation enters strict 57-hour lockdown as virus death toll rises https://t.co/1EpcKFXUbe https://t.co/idBKYh7Nwz,CBS News,0,-0.5994,0.0,0.755,0.245
101,1264259730291208197,2020-05-23 18:19:43,35,"NBA confirms it's in ""exploratory"" talks to resume season at Disney sports complex https://t.co/4s2NGQSOCZ https://t.co/Ig0t3cR5bF",CBS News,1,0.0,0.0,1.0,0.0
102,1264256094060281856,2020-05-23 18:05:16,0,RT @48hours: TONIGHT AT 10 P.M. ET/PT: The lives of Kim and Scott Richardson changed forever when their 18-year-old daughter admitted to in…,CBS News,2,0.1027,0.06,0.94,0.0
103,1264249629933211649,2020-05-23 17:39:35,258,"Trump campaign flying ""Keep America Great"" aerial banners Memorial Day weekend https://t.co/IK6srh0vsN https://t.co/5WE72UQf8H",CBS News,3,0.6249,0.255,0.745,0.0
104,1264244595132637185,2020-05-23 17:19:34,66,New York Stock Exchange to reopen trading floor after over eight-week coronavirus shutdown https://t.co/okrx4iZXL0 https://t.co/kVrnAxhl8e,CBS News,4,0.0,0.0,1.0,0.0
105,1264240863712026625,2020-05-23 17:04:45,0,"RT @CBSSunday: Ahead on #SundayMorning

With production halted and release schedules shuffled, Hollywood is trying to figure out how it wil…",CBS News,5,0.0,0.0,1.0,0.0
106,1264237959894773767,2020-05-23 16:53:12,0,RT @finnygo: NEW: @realDonaldTrump spoke to Turkish PM Erdogan today. The two discussed discussed “progress on reopening and boosting globa…,CBS News,6,0.34,0.112,0.888,0.0
107,1264234626228391936,2020-05-23 16:39:57,322,New York's one-day coronavirus death toll drops below 100 https://t.co/4qhDVRl3B5 https://t.co/4is6cPMCiH,CBS News,7,-0.5994,0.0,0.719,0.281
108,1264229548239007745,2020-05-23 16:19:47,255,Trump will travel to Florida to attend historic SpaceX launch in person https://t.co/arFej3PfQS https://t.co/EFoRAhH4Iq,CBS News,8,0.0,0.0,1.0,0.0
109,1264220282128121857,2020-05-23 15:42:57,113,"The number of new deaths from coronavirus in New York was down to 84 on Friday, Gov. Cuomo announces https://t.co/HjOUZEfEWG https://t.co/R2Lojx7pUV",CBS News,9,0.0772,0.061,0.939,0.0
110,1264219489849180160,2020-05-23 15:39:49,234,Hairstylist with coronavirus worked while symptomatic — exposing nearly 100 people https://t.co/xNEkuMQmMW https://t.co/HHHweJDiH7,CBS News,10,-0.2732,0.0,0.851,0.149
111,1264218690465206273,2020-05-23 15:36:38,49,WATCH LIVE: New York Gov. Andrew Cuomo gives daily coronavirus update https://t.co/HjOUZEfEWG https://t.co/wwEyHEjRhU,CBS News,11,0.0,0.0,1.0,0.0
112,1264214507641061376,2020-05-23 15:20:01,186,Massive fire erupts at San Francisco's iconic Fisherman's Wharf https://t.co/SCMjU5Zg7a https://t.co/3JDtLYtYmW,CBS News,12,-0.34,0.0,0.806,0.194
113,1264209869781024769,2020-05-23 15:01:35,0,"RT @CBSSunday: Tomorrow on #SundayMorning

@SirPatStew recently returned to the role of Captain Jean Luc Picard in the CBS All Access serie…",CBS News,13,0.0,0.0,1.0,0.0
114,1264205031982665730,2020-05-23 14:42:22,395,JUST IN: China reports no new confirmed coronavirus cases for first time https://t.co/iIbW3nlL5i https://t.co/AqUfR8LqPd,CBS News,14,-0.296,0.0,0.855,0.145
115,1264199406565429248,2020-05-23 14:20:00,25,What Memorial Day weekend will look like amid the coronavirus pandemic https://t.co/cbQ2OUSZJW https://t.co/wF1LYa8Clv,CBS News,15,0.3612,0.172,0.828,0.0
